lat,lon
-23.6818843,-46.6384914
-23.5850751,-46.642205
-23.5837554,-46.6416892
-23.5350587,-46.6530116
-23.5349541,-46.6531505
-23.5682072,-46.6910903
-23.517859,-46.7466059
-23.5174834,-46.7459378
-23.6077467,-46.637541
-23.5525403,-46.6522471
-23.57222,-46.6479913
-23.5615026,-46.6950951
-23.5631987,-46.6852402
-23.532302,-46.6730734
-23.5319728,-46.6659805
-23.5313602,-46.6670981
-23.5582119,-46.6871299
-23.554999,-46.6567719
-23.5521266,-46.6760302
-23.5540586,-46.6606151
-23.554253,-46.657607
-23.5266807,-46.6518485
-23.5505695,-46.6460623
-23.5633214,-46.6728148
-23.6015565,-46.6688678
-23.5574528,-46.6771491
-23.562436,-46.6856483
-23.563797,-46.6874651
-23.5557642,-46.6663562
-23.5517776,-46.649213
-23.5531071,-46.6521614
-23.5593008,-46.6685612
-23.5684807,-46.6493798
-23.5561312,-46.6582155
-23.5833591,-46.6043542
-23.5208676,-46.7316981
-23.5837097,-46.6067942
-23.6134549,-46.5011952
-23.6135164,-46.5012176
-23.5527578,-46.6511735
-23.552333,-46.6514514
-23.5428997,-46.6459624
-23.5446363,-46.6460952
-23.5462866,-46.6420245
-23.5474631,-46.6431479
-23.5964686,-46.5489017
-23.5540259,-46.6036845
-23.5320065,-46.6658601
-23.5259813,-46.5483766
-23.7761737,-46.7238626
-23.5464453,-46.6422097
-23.5310595,-46.6497173
-23.5310016,-46.6496951
-23.5278277,-46.671421
-23.532646,-46.6615719
-23.5224072,-46.6515515
-23.5113488,-46.5706552
-23.5615674,-46.6742991
-23.5711683,-46.6954413
-23.5677685,-46.6849647
-23.5557049,-46.6591327
-23.5679088,-46.6852154
-23.5377856,-46.6475292
-23.5432253,-46.6455612
-23.5515551,-46.6512822
-23.5515693,-46.6513347
-23.5523076,-46.6506742
-23.5715446,-46.7095262
-23.5709596,-46.7090033
-23.5690489,-46.6865387
-23.547671,-46.6550754
-23.5500362,-46.6537396
-23.4943027,-46.683982
-23.4945821,-46.6835797
-23.5673203,-46.5656986
-23.5564998,-46.657861
-23.556268,-46.6581077
-23.5564442,-46.6579165
-23.5565321,-46.6578196
-23.5410031,-46.6571441
-23.5548496,-46.6554728
-23.5544682,-46.6504748
-23.6056855,-46.6639727
-23.5199011,-46.5482282
-23.5904987,-46.7166607
-23.570928,-46.6631973
-23.5795879,-46.6849865
-23.5767322,-46.7145924
-23.5338128,-46.6559686
-23.5338794,-46.6558752
-23.5325947,-46.657953
-23.5998545,-46.6337408
-23.5153337,-46.676041
-23.5512812,-46.6498438
-23.5228139,-46.5212183
-23.5223454,-46.521162
-23.5226036,-46.5211553
-23.5622491,-46.689223
-23.5557691,-46.6662509
-23.5567695,-46.6803984
-23.5653072,-46.6979032
-23.5553839,-46.6780747
-23.5652967,-46.6982147
-23.560636,-46.6868075
-23.563365,-46.6913775
-23.5989767,-46.685848
-23.6140881,-46.6688133
-23.6048003,-46.6791066
-23.6302368,-46.7175217
-23.5903118,-46.7374767
-23.5576767,-46.6361078
-23.5576767,-46.6360688
-23.5576756,-46.6361841
-23.5576762,-46.6361472
-23.5582494,-46.6366447
-23.5584099,-46.6369402
-23.5584377,-46.6363872
-23.5584211,-46.6364956
-23.5582752,-46.6364645
-23.5508262,-46.6464843
-23.6099164,-46.6944194
-23.6337648,-46.6795211
-23.5482114,-46.6647203
-23.5487029,-46.6647087
-23.548922,-46.6657433
-23.5489968,-46.6657393
-23.5489086,-46.664713
-23.5489901,-46.664715
-23.5727516,-46.6229326
-23.5719477,-46.6227401
-23.5728067,-46.6229372
-23.5481559,-46.6486578
-23.5427521,-46.6564319
-23.5560121,-46.6875913
-23.5732296,-46.6227545
-23.5543406,-46.6555241
-23.5546186,-46.6352874
-23.5544603,-46.6357663
-23.5510729,-46.649267
-23.5533596,-46.6552635
-23.5798286,-46.5938207
-23.579755,-46.5945299
-23.580112,-46.5943529
-23.5795859,-46.5946426
-23.5795193,-46.5943776
-23.580216,-46.5937908
-23.5795696,-46.5939182
-23.5805544,-46.5941813
-23.5810442,-46.5934334
-23.5795416,-46.5940579
-23.5548677,-46.6548254
-23.5540231,-46.6535242
-23.5675202,-46.6929542
-23.5542863,-46.6557216
-23.6105455,-46.6513237
-23.5586949,-46.630676
-23.5623162,-46.7252007
-23.537267,-46.6923354
-23.5382426,-46.6951258
-23.5379672,-46.6908249
-23.5544893,-46.6357744
-23.5542813,-46.6357862
-23.5541369,-46.6358014
-23.5534123,-46.6351573
-23.5533681,-46.6351385
-23.5538223,-46.6353632
-23.552912,-46.6348958
-23.5447709,-46.6608417
-23.5579381,-46.6902695
-23.5545887,-46.6565587
-23.5660793,-46.6843219
-23.5536365,-46.655567
-23.5549546,-46.6567313
-23.5663747,-46.66895
-23.5811392,-46.6840859
-23.6256649,-46.6066863
-23.6257638,-46.6066428
-23.627382,-46.6063625
-23.6274969,-46.6060976
-23.6277309,-46.6059957
-23.6246641,-46.6069559
-23.6248601,-46.6083949
-23.6251005,-46.6088254
-23.626748,-46.6080938
-23.6228071,-46.6079845
-23.6229134,-46.6079658
-23.6208743,-46.6083017
-23.5537271,-46.6554173
-23.5562838,-46.6583745
-23.5394098,-46.683198
-23.5521464,-46.6526275
-23.5409257,-46.6822741
-23.5408199,-46.6823097
-23.5852621,-46.6839543
-23.5837085,-46.6832385
-23.5818642,-46.6838626
-23.5640047,-46.666241
-23.5590133,-46.6609939
-23.5490833,-46.6320426
-23.57176,-46.7085098
-23.5722079,-46.7051595
-23.5655912,-46.6798609
-23.5533443,-46.6354758
-23.5536935,-46.6355047
-23.552879,-46.6353994
-23.5545583,-46.6556011
-23.5518552,-46.6522251
-23.5487407,-46.655594
-23.5569614,-46.6292946
-23.5580008,-46.6304318
-23.559473,-46.6310576
-23.558101,-46.6288883
-23.5581305,-46.6287918
-23.5815629,-46.6840349
-23.5595211,-46.6615754
-23.5783125,-46.6809126
-23.5855219,-46.6849182
-23.5641607,-46.6666437
-23.558256,-46.6604887
-23.6700185,-46.6663942
-23.5397998,-46.6812742
-23.5686053,-46.7559877
-23.5547278,-46.6549422
-23.6540226,-46.6569295
-23.6539981,-46.656957
-23.6543033,-46.6570146
-23.6542395,-46.6570676
-23.633909,-46.6941003
-23.5294088,-46.6366415
-23.5453336,-46.6345894
-23.5813103,-46.5632982
-23.7038065,-46.6430798
-23.4570366,-46.5849997
-23.4824942,-46.6354216
-23.6954156,-46.7635081
-23.5540719,-46.6560306
-23.6807367,-46.6322281
-23.6034146,-46.6622994
-23.6229034,-46.698601
-23.6241892,-46.6996189
-23.6234342,-46.698495
-23.6224248,-46.6986841
-23.6228635,-46.6980504
-23.6229673,-46.6983642
-23.6227191,-46.6981698
-23.6256366,-46.6987458
-23.6299955,-46.6448799
-23.6195124,-46.6502404
-23.6193572,-46.6501539
-23.6325907,-46.7002837
-23.6122877,-46.4801235
-23.6117807,-46.4939817
-23.6125748,-46.4935057
-23.6108921,-46.494118
-23.404637,-46.7507807
-23.4890329,-46.6100467
-23.4887827,-46.6099995
-23.5540676,-46.6612516
-23.5557497,-46.6660792
-23.5452862,-46.6909133
-23.5810202,-46.6851264
-23.5816923,-46.6839774
-23.5650038,-46.6675125
-23.5605794,-46.6628892
-23.5260693,-46.6314527
-23.5536832,-46.6579813
-23.5503482,-46.6535716
-23.4992975,-46.6837798
-23.5531,-46.6358435
-23.5531196,-46.6355352
-23.5599929,-46.6463726
-23.6553377,-46.6138751
-23.5578398,-46.6355295
-23.5547468,-46.6499394
-23.5533021,-46.6507061
-23.5544732,-46.6500126
-23.5510574,-46.6355609
-23.5541641,-46.6486065
-23.5233496,-46.6284888
-23.5893592,-46.6351007
-23.5499289,-46.645035
-23.5502158,-46.6450153
-23.6312838,-46.7375491
-23.6010819,-46.6241415
-23.5551532,-46.6773784
-23.5578666,-46.6815156
-23.5612756,-46.6879237
-23.5566671,-46.680214
-23.563573,-46.6917467
-23.6157273,-46.6434515
-23.602779,-46.6273002
-23.5739469,-46.6494987
-23.5520693,-46.6761345
-23.5704013,-46.655233
-23.5438602,-46.6501698
-23.545489,-46.6488404
-23.5450361,-46.6418062
-23.5450668,-46.6416471
-23.5449173,-46.6418906
-23.5486666,-46.6383467
-23.5420362,-46.6405338
-23.5444735,-46.6426059
-23.525997,-46.6885974
-23.5373622,-46.6535026
-23.5424396,-46.6532126
-23.5777604,-46.6351786
-23.5772441,-46.6718352
-23.5667784,-46.6591443
-23.5426272,-46.6530065
-23.5390253,-46.6512928
-23.540612,-46.6484932
-23.5676863,-46.718551
-23.5572034,-46.6344004
-23.6212812,-46.6346074
-23.6216437,-46.6375471
-23.6206567,-46.6367045
-23.6213372,-46.6376195
-23.6220514,-46.6382318
-23.6203862,-46.6373421
-23.6225764,-46.6396604
-23.6215204,-46.6392991
-23.6216826,-46.637285
-23.6270621,-46.6759627
-23.5898305,-46.542631
-23.5571791,-46.6554042
-23.5591328,-46.6556577
-23.5645826,-46.6684773
-23.5416201,-46.6449856
-23.5585633,-46.6535362
-23.5705368,-46.6627141
-23.5706474,-46.662797
-23.7255983,-46.7127678
-23.5242987,-46.7343744
-23.5240776,-46.7341131
-23.5224431,-46.7339476
-23.5252276,-46.7331282
-23.5578456,-46.6357885
-23.552185,-46.6527621
-23.5521515,-46.6526731
-23.5877583,-46.6811552
-23.6011934,-46.6655958
-23.5572532,-46.6350385
-23.5479904,-46.6187508
-23.5591198,-46.679899
-23.55645,-46.6754715
-23.5678347,-46.6850933
-23.5570115,-46.6656202
-23.5525372,-46.6524367
-23.5831628,-46.6700046
-23.5611256,-46.6624504
-23.5651504,-46.6791791
-23.5409054,-46.6972832
-23.5442176,-46.6936498
-23.5546138,-46.7081935
-23.533106,-46.6692019
-23.4991571,-46.6248949
-23.5411576,-46.6464791
-23.5412334,-46.6464959
-23.5413727,-46.6464992
-23.5393008,-46.6460971
-23.5390828,-46.6458017
-23.5368744,-46.6427178
-23.5358316,-46.6412067
-23.499891,-46.624931
-23.561218,-46.634725
-23.5587858,-46.6645182
-23.5389207,-46.6499415
-23.5746836,-46.6066087
-23.4757747,-46.6502761
-23.4758452,-46.6502957
-23.4757537,-46.6505002
-23.4757116,-46.6504729
-23.4763774,-46.6504246
-23.4750201,-46.6264807
-23.4747847,-46.6264278
-23.5645908,-46.6929758
-23.5593986,-46.6804219
-23.5600727,-46.6815553
-23.5593406,-46.6803237
-23.5542092,-46.6559399
-23.469455,-46.6451939
-23.607031,-46.5981469
-23.4866432,-46.7568971
-23.4866816,-46.7569064
-23.5295183,-46.5144521
-23.568442,-46.611892
-23.6434102,-46.7013928
-23.560781,-46.6775871
-23.6325665,-46.6964592
-23.6231491,-46.6626689
-23.5606754,-46.6992408
-23.5464423,-46.6223995
-23.5141751,-46.6557661
-23.5561481,-46.6582407
-23.4855338,-46.5760938
-23.4838853,-46.5724753
-23.5368563,-46.6624613
-23.5383395,-46.6540286
-23.5389078,-46.6542305
-23.5391462,-46.6540898
-23.5665209,-46.6798461
-23.5032377,-46.6350383
-23.503142,-46.6348868
-23.5032764,-46.6354993
-23.5038938,-46.6402047
-23.5738117,-46.7275002
-23.5124482,-46.6894584
-23.6126186,-46.4680512
-23.6128485,-46.4677507
-23.5613699,-46.6941359
-23.5614035,-46.6942674
-23.5562317,-46.6985929
-23.5557488,-46.6994929
-23.5556914,-46.6995823
-23.5410397,-46.6822151
-23.5408252,-46.6584002
-23.5596898,-46.6849681
-23.5632457,-46.6919749
-23.5584436,-46.6354444
-23.537746,-46.6680652
-23.5375294,-46.6681343
-23.5365755,-46.6690899
-23.5375973,-46.6745901
-23.6128742,-46.7137196
-23.5818402,-46.6671141
-23.5919855,-46.5403212
-23.5156493,-46.6167988
-23.5081211,-46.6490751
-23.5077131,-46.6488628
-23.5110273,-46.6534834
-23.507837,-46.6495227
-23.5080748,-46.649251
-23.508046,-46.6487864
-23.508471,-46.6522899
-23.5096566,-46.652614
-23.5105156,-46.652831
-23.5136384,-46.6538365
-23.5127565,-46.6537264
-23.5093786,-46.6524458
-23.5085814,-46.6524077
-23.503923,-46.6402696
-23.5061334,-46.6424155
-23.5039921,-46.6403974
-23.5043169,-46.6411593
-23.5037078,-46.6433481
-23.5042021,-46.6407787
-23.5023341,-46.6585723
-23.5028539,-46.6553351
-23.4925334,-46.6294883
-23.5013145,-46.6394236
-23.5031123,-46.6422231
-23.4905832,-46.6194368
-23.4996773,-46.6439307
-23.4995073,-46.6443676
-23.4999916,-46.6483006
-23.496104,-46.644148
-23.499857,-46.647693
-23.5009335,-46.648577
-23.498464,-46.6431134
-23.4996783,-46.6441247
-23.4986218,-46.6433472
-23.4996278,-46.6464168
-23.4997784,-46.644893
-23.4956451,-46.6443701
-23.4951404,-46.6451612
-23.4974183,-46.6509175
-23.4988089,-46.6493284
-23.500111,-46.6484279
-23.5128771,-46.6603636
-23.6657871,-46.7149586
-23.5146281,-46.6164876
-23.5148623,-46.6165854
-23.5147314,-46.6164996
-23.5149084,-46.6166971
-23.5842147,-46.6802921
-23.6336368,-46.6973625
-23.5636281,-46.5938284
-23.5030703,-46.6540958
-23.5030347,-46.6537775
-23.5031981,-46.6396551
-23.5032468,-46.6352258
-23.5032136,-46.6346308
-23.503273,-46.6355662
-23.5036743,-46.6375842
-23.5032473,-46.6352956
-23.5036846,-46.6374325
-23.5037831,-46.6365872
-23.5032323,-46.6341545
-23.5032296,-46.6347192
-23.5733548,-46.7277794
-23.5734368,-46.727819
-23.5736646,-46.7277118
-23.5749364,-46.7285334
-23.5748117,-46.7288589
-23.573446,-46.7325196
-23.5251636,-46.6860599
-23.5731364,-46.7270609
-23.5736422,-46.7263737
-23.5736462,-46.7263845
-23.5792142,-46.7267343
-23.5920639,-46.6802573
-23.5838439,-46.5842406
-23.5524156,-46.6924126
-23.5595321,-46.6815449
-23.559429,-46.6816564
-23.6253539,-46.6599995
-23.6254366,-46.6599429
-23.6255237,-46.6598828
-23.6246869,-46.6603963
-23.6038513,-46.6422889
-23.556008,-46.658657
-23.5560179,-46.6586426
-23.5723318,-46.6597226
-23.5721742,-46.6592081
-23.5724766,-46.6593616
-23.5345478,-46.7318684
-23.5600418,-46.5774031
-23.5587562,-46.577138
-23.5858572,-46.7178787
-23.5855938,-46.7180575
-23.5859714,-46.7178016
-23.5859289,-46.7178114
-23.6075868,-46.6694402
-23.571407,-46.7303263
-23.564191,-46.7221766
-23.6172241,-46.6777324
-23.6174804,-46.6778862
-23.6178586,-46.677406
-23.6180466,-46.6776006
-23.5952576,-46.6885102
-23.5243733,-46.5065603
-23.4916193,-46.5991905
-23.555597,-46.6889936
-23.5714112,-46.6459833
-23.5839117,-46.6746507
-23.5842436,-46.6754722
-23.5831091,-46.6760383
-23.58292,-46.675465
-23.585951,-46.7249173
-23.5859716,-46.7249998
-23.5859614,-46.7249602
-23.5859674,-46.7250803
-23.5859278,-46.725122
-23.585809,-46.7251604
-23.5856808,-46.7251039
-23.5857025,-46.7249318
-23.5856535,-46.7249843
-23.5545553,-46.6939812
-23.5549434,-46.6934527
-23.576047,-46.7418118
-23.5762572,-46.7422061
-23.5762735,-46.7422609
-23.5789183,-46.7184102
-23.5205512,-46.5615189
-23.5851154,-46.7212969
-23.5864657,-46.7210847
-23.5901275,-46.7699629
-23.599379,-46.704974
-23.5992634,-46.7051082
-23.5999646,-46.7053848
-23.6009812,-46.7056742
-23.6050922,-46.7319327
-23.6008566,-46.7280327
-23.6008005,-46.7276402
-23.6112783,-46.7342075
-23.5881108,-46.7176605
-23.6171912,-46.7056529
-23.6174349,-46.7084997
-23.617442,-46.7084351
-23.6137513,-46.7025349
-23.6062099,-46.7128843
-23.6060764,-46.7128874
-23.6115496,-46.706258
-23.6114669,-46.706138
-23.5946078,-46.7075694
-23.5945091,-46.7208253
-23.5819492,-46.7163522
-23.6702103,-46.7397321
-23.6696982,-46.7397307
-23.6695383,-46.7399439
-23.6705644,-46.7402001
-23.6770106,-46.7762216
-23.6758271,-46.7742291
-23.5411468,-46.6481252
-23.5675411,-46.6413459
-23.5243547,-46.7368934
-23.5856064,-46.7206251
-23.5859277,-46.7204597
-23.5347103,-46.5435149
-23.5690181,-46.6991446
-23.6018268,-46.5483412
-23.4509435,-46.6294936
-23.5898491,-46.715733
-23.5681902,-46.6255378
-23.5583165,-46.3999556
-23.5267738,-46.6495946
-23.5948,-46.6718869
-23.6740987,-46.7149092
-23.5539411,-46.6318413
-23.4458057,-46.7052179
-23.5069177,-46.6015249
-23.5579634,-46.6498256
-23.5818092,-46.712514
-23.5817035,-46.7123558
-23.5825331,-46.7125435
-23.5809245,-46.7118278
-23.5065456,-46.5966767
-23.5822129,-46.7121294
-23.5821352,-46.7120329
-23.5936009,-46.7424707
-23.5562401,-46.6428192
-23.592437,-46.5292764
-23.5532342,-46.6431283
-23.5576768,-46.6358474
-23.5361019,-46.6424456
-23.5461978,-46.6421554
-23.544068,-46.6447622
-23.5487888,-46.6436095
-23.5454961,-46.6474917
-23.5449694,-46.7560945
-23.5447179,-46.7559396
-23.5464386,-46.7439763
-23.546489,-46.7433033
-23.5465356,-46.7433175
-23.5464548,-46.7421995
-23.5466284,-46.742031
-23.5468209,-46.7421504
-23.5464963,-46.7434091
-23.5465763,-46.7435331
-23.5467289,-46.7437603
-23.5462009,-46.7433602
-23.5462451,-46.7434036
-23.5463608,-46.7434558
-23.546102,-46.7433057
-23.5460547,-46.7432175
-23.5456937,-46.7436127
-23.5459684,-46.7437353
-23.5460847,-46.7452452
-23.5467415,-46.7444911
-23.5434928,-46.7431051
-23.5419742,-46.7420774
-23.542054,-46.7418412
-23.542273,-46.7419012
-23.5410488,-46.7423028
-23.5410302,-46.7423847
-23.5413992,-46.7434772
-23.5412091,-46.743748
-23.5902699,-46.7223697
-23.5371165,-46.6187242
-23.5466076,-46.644871
-23.5540544,-46.6917543
-23.5663472,-46.6857124
-23.5824302,-46.6503523
-23.7335113,-46.7933051
-23.5351161,-46.6001429
-23.5011563,-46.7474516
-23.5842106,-46.751524
-23.4470592,-46.7050585
-23.4848802,-46.6333187
-23.553263,-46.6881237
-23.5332023,-46.6642327
-23.5289822,-46.5451503
-23.5811043,-46.7194557
-23.6400627,-46.7221401
-23.4805116,-46.6030976
-23.5217588,-46.6241362
-23.5688814,-46.6470365
-23.6309548,-46.7033121
-23.7268677,-46.6975777
-23.7365231,-46.6934412
-23.7374368,-46.695031
-23.7337188,-46.6885226
-23.68952,-46.7013074
-23.6879779,-46.7043336
-23.6785421,-46.6952301
-23.6734037,-46.7002499
-23.6824525,-46.6884604
-23.6803236,-46.683199
-23.549176,-46.6171467
-23.6780168,-46.6988346
-23.6794377,-46.6984722
-23.6789503,-46.6977077
-23.6783954,-46.6989422
-23.6792718,-46.697838
-23.5724799,-46.6957372
-23.5726065,-46.6959229
-23.5728846,-46.6954473
-23.572264,-46.6958323
-23.5728577,-46.6959093
-23.6106001,-46.4849112
-23.6127609,-46.4920946
-23.5452571,-46.635463
-23.5447113,-46.6338078
-23.5487269,-46.6344815
-23.5392586,-46.6145577
-23.5390003,-46.6143541
-23.5632811,-46.6919326
-23.5604927,-46.6901828
-23.559127,-46.6878437
-23.555499,-46.6572178
-23.5532173,-46.6880966
-23.5646907,-46.6809661
-23.5646822,-46.680838
-23.5646659,-46.6808902
-23.5644066,-46.6801578
-23.6714992,-46.7418353
-23.5987611,-46.6879014
-23.6024183,-46.6820145
-23.5910324,-46.689885
-23.5909813,-46.6895904
-23.4786502,-46.6099321
-23.4789138,-46.6099169
-23.4789124,-46.6102727
-23.4788203,-46.6101982
-23.4789305,-46.6098303
-23.6659564,-46.7800338
-23.5581329,-46.6368236
-23.503217,-46.4881701
-23.5903733,-46.7376531
-23.5128243,-46.6866512
-23.5129352,-46.6870741
-23.5133368,-46.6867455
-23.5130262,-46.6867264
-23.5129685,-46.6866578
-23.5117191,-46.6866155
-23.5193436,-46.6755333
-23.5603089,-46.6978842
-23.5588253,-46.6973285
-23.5608588,-46.6978836
-23.5605535,-46.6923047
-23.5199053,-46.6191324
-23.559414,-46.6649251
-23.5788091,-46.64247
-23.5566275,-46.6916903
-23.5991324,-46.6453895
-23.5975044,-46.6764434
-23.5775471,-46.4430031
-23.584803,-46.4423508
-23.5777819,-46.7239268
-23.5780886,-46.7249461
-23.5782137,-46.7254362
-23.5783844,-46.6409283
-23.581107,-46.6383398
-23.5664957,-46.6991526
-23.5229716,-46.7019731
-23.582715,-46.6794143
-23.4696756,-46.7477714
-23.5587318,-46.660519
-23.5587039,-46.6604761
-23.5587531,-46.6600934
-23.5592336,-46.6601184
-23.5061402,-46.4883889
-23.5061159,-46.4886317
-23.5588727,-46.6330364
-23.5152326,-46.6756897
-23.5634352,-46.6658992
-23.5354796,-46.6682751
-23.7106124,-46.6604591
-23.586583,-46.7193959
-23.5883755,-46.7174795
-23.5885556,-46.7164716
-23.5935789,-46.4453038
-23.5555018,-46.6861328
-23.6615198,-46.6634025
-23.6616276,-46.663268
-23.5890361,-46.7162061
-23.5893797,-46.7169591
-23.5390143,-46.6708453
-23.5886687,-46.6744065
-23.4977456,-46.4613377
-23.5409172,-46.5949734
-23.5008812,-46.6249136
-23.5383693,-46.601427
-23.49901,-46.6260063
-23.5883577,-46.7162584
-23.5463617,-46.6389267
-23.523951,-46.665361
-23.522598,-46.6410418
-23.574432,-46.6323723
-23.5711615,-46.6313537
-23.5729134,-46.6324448
-23.574388,-46.6321349
-23.5878624,-46.723277
-23.4841796,-46.7554673
-23.5462647,-46.6351026
-23.5587478,-46.6682566
-23.5467932,-46.744678
-23.6737741,-46.6562055
-23.6735911,-46.6562853
-23.6734738,-46.6560674
-23.6737673,-46.6560453
-23.5249484,-46.6574733
-23.5251456,-46.657433
-23.5279614,-46.6420831
-23.5032457,-46.623521
-23.5291333,-46.6370573
-23.5262376,-46.6493946
-23.5011432,-46.6195149
-23.5260611,-46.6485306
-23.5256261,-46.6475619
-23.5250366,-46.6462818
-23.5240636,-46.6441986
-23.5267485,-46.6425532
-23.5268303,-46.6426844
-23.5082091,-46.6261103
-23.5037974,-46.6235515
-23.501953,-46.6239476
-23.5250776,-46.6463514
-23.5008685,-46.6234439
-23.5248519,-46.6435971
-23.6736741,-46.6651764
-23.6754742,-46.6628348
-23.6744943,-46.6627832
-23.6745216,-46.6626975
-23.6730071,-46.6656311
-23.6739863,-46.6649709
-23.674068,-46.6642749
-23.673573,-46.664871
-23.6731622,-46.6653977
-23.6736412,-46.6647533
-23.673971,-46.6638909
-23.6728499,-46.6660998
-23.6740533,-46.6636033
-23.6745705,-46.6624935
-23.675485,-46.6631761
-23.6536062,-46.6573289
-23.5023565,-46.6244787
-23.5383182,-46.575445
-23.5380252,-46.5754316
-23.5002463,-46.6262967
-23.5002447,-46.6264567
-23.5004201,-46.6268095
-23.5025574,-46.6279923
-23.5002115,-46.6271625
-23.5002817,-46.6308691
-23.5027643,-46.6271791
-23.5062177,-46.6236132
-23.5145873,-46.6193434
-23.5000993,-46.6315053
-23.5000878,-46.6316972
-23.5021089,-46.6299961
-23.5021625,-46.6291804
-23.5040152,-46.6250539
-23.502906,-46.619914
-23.5022679,-46.6304921
-23.5024924,-46.6305296
-23.5031021,-46.6258287
-23.5020787,-46.6299063
-23.502363,-46.6289897
-23.5030413,-46.6247815
-23.5053196,-46.6262025
-23.5607541,-46.634949
-23.5005917,-46.6138753
-23.5010514,-46.6234661
-23.4998593,-46.6213006
-23.5789502,-46.7102395
-23.4999647,-46.6177772
-23.5461326,-46.6486105
-23.5538767,-46.689061
-23.5576682,-46.6547449
-23.5600158,-46.6333489
-23.5589615,-46.6340153
-23.5096863,-46.6261155
-23.5603762,-46.6383998
-23.5609325,-46.6346337
-23.5596104,-46.6333809
-23.5624432,-46.6452012
-23.5624322,-46.6449094
-23.5606331,-46.6380929
-23.5610205,-46.6347779
-23.5592567,-46.6336351
-23.5619702,-46.6428068
-23.5606051,-46.6339154
-23.5060304,-46.626383
-23.5607214,-46.6340789
-23.5601207,-46.6332207
-23.4941791,-46.6970805
-23.4980551,-46.6973276
-23.5454928,-46.6490655
-23.5454651,-46.6491344
-23.5618771,-46.6964626
-23.566909,-46.6457389
-23.5402507,-46.6496538
-23.5478446,-46.6364854
-23.5477748,-46.636612
-23.5317669,-46.6447281
-23.5381935,-46.6473981
-23.5519592,-46.6452595
-23.55176,-46.6456539
-23.5530719,-46.6470591
-23.5320408,-46.6451671
-23.5330867,-46.6468106
-23.557675,-46.6455951
-23.5501385,-46.6463796
-23.5899782,-46.6108146
-23.569159,-46.6466437
-23.5325593,-46.6879169
-23.5221208,-46.629265
-23.5676305,-46.7003942
-23.5707903,-46.6583925
-23.5688639,-46.6918469
-23.5716936,-46.6901065
-23.5036805,-46.6581867
-23.5001962,-46.6489536
-23.5002301,-46.6376279
-23.5036806,-46.6562013
-23.5001688,-46.6347811
-23.5676667,-46.6952598
-23.5674535,-46.6938273
-23.5672859,-46.6938905
-23.5604942,-46.6980584
-23.5003138,-46.6346158
-23.5674726,-46.6869474
-23.5473939,-46.6920424
-23.555696,-46.6328919
-23.6634494,-46.682087
-23.6212585,-46.5936199
-23.5565804,-46.686544
-23.556685,-46.6862712
-23.5566548,-46.6863308
-23.556509,-46.686036
-23.5564648,-46.6870019
-23.5564235,-46.6870214
-23.5567058,-46.6877564
-23.5402152,-46.4697094
-23.5574164,-46.6861606
-23.5337795,-46.4234402
-23.5338158,-46.4233901
-23.5605866,-46.6907046
-23.5555356,-46.6876269
-23.5218945,-46.6654555
-23.5953858,-46.6881279
-23.5951312,-46.6888128
-23.595188,-46.6886623
-23.5950228,-46.6888347
-23.5945563,-46.6873179
-23.5940876,-46.686932
-23.594727,-46.687983
-23.5947527,-46.6904632
-23.5225666,-46.6961173
-23.5230405,-46.6932549
-23.523931,-46.6856808
-23.5516909,-46.6300292
-23.5632446,-46.6344978
-23.5638277,-46.6346464
-23.5643846,-46.6354163
-23.5654386,-46.6363295
-23.5739547,-46.642012
-23.5677788,-46.6380654
-23.5733033,-46.6400503
-23.5445457,-46.6602103
-23.5081973,-46.6125365
-23.5606933,-46.6921736
-23.5536486,-46.6905891
-23.5512928,-46.6909014
-23.5082896,-46.6655605
-23.5317943,-46.6876918
-23.5536414,-46.6407236
-23.4979982,-46.6111937
-23.486911,-46.6063236
-23.4843851,-46.6036667
-23.4856975,-46.6043286
-23.56186,-46.6554609
-23.4787709,-46.6098954
-23.4803335,-46.6029455
-23.4805145,-46.6029045
-23.4790975,-46.6021325
-23.5035735,-46.6250392
-23.5312315,-46.6886209
-23.5302941,-46.6890544
-23.5160377,-46.625826
-23.5145305,-46.6199332
-23.5151946,-46.6185698
-23.5513039,-46.5648272
-23.5513719,-46.5651098
-23.5513246,-46.5651093
-23.5517729,-46.5649752
-23.5516586,-46.5650158
-23.5514305,-46.5650766
-23.551904,-46.5649387
-23.5519519,-46.5649301
-23.5520052,-46.5649193
-23.6281558,-46.6677284
-23.5555242,-46.6933302
-23.5314878,-46.6885645
-23.5464105,-46.6440749
-23.5482611,-46.4832109
-23.5482504,-46.4829895
-23.5162796,-46.6171991
-23.5523387,-46.4841494
-23.5717165,-46.7253923
-23.5836641,-46.6978761
-23.5734812,-46.6447325
-23.5739882,-46.6446666
-23.5632116,-46.638787
-23.5134416,-46.6866507
-23.5130198,-46.686715
-23.5315621,-46.6170882
-23.5633279,-46.6197984
-23.5646967,-46.6245999
-23.5317015,-46.6169014
-23.5618491,-46.6169343
-23.5632117,-46.6173876
-23.5678234,-46.6260937
-23.5687738,-46.6269021
-23.5621904,-46.6170926
-23.5629648,-46.617481
-23.563012,-46.6172932
-23.5641592,-46.6178421
-23.5692379,-46.6269301
-23.5636378,-46.6190181
-23.5633275,-46.6196612
-23.5712495,-46.6281013
-23.5632986,-46.6198682
